"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"1",1978,9154840.46739472,5036653.30827355,16640236.8504844,16.0297933102038,0.30487341684273,9154.84046739472,5036.65330827355,16640.2368504844
"2",1979,8870113.89295369,5705399.30815856,13790256.6015776,15.9981981944461,0.225144271237676,8870.11389295369,5705.39930815856,13790.2566015776
"3",1980,13110014.1538217,8430355.12080108,20387334.6556097,16.3888869353596,0.2252783642532,13110.0141538217,8430.35512080108,20387.3346556097
"4",1981,10195175.6665659,5864474.77076949,17723941.3476917,16.137425192501,0.28214891393637,10195.1756665659,5864.47477076949,17723.9413476917
"5",1982,15989099.9858823,11482976.9644836,22263505.2869358,16.5874177971649,0.168901860990114,15989.0999858823,11482.9769644836,22263.5052869358
"6",1983,6750569.43955134,4946494.14806606,9212623.40440069,15.7251374207055,0.158649746862124,6750.56943955134,4946.49414806606,9212.62340440069
"7",1984,3457888.90641072,2109699.51762123,5667629.72129811,15.0561688181653,0.252102964881967,3457.88890641072,2109.69951762123,5667.62972129811
"8",1985,2163163.68656466,1385761.64026027,3376682.5397138,14.5870823777838,0.22720923143399,2163.16368656466,1385.76164026027,3376.6825397138
"9",1986,1164363.04832376,651375.72350393,2081350.68499159,13.9676847558291,0.296353839900344,1164.36304832376,651.375723503931,2081.35068499159
"10",1987,2051935.94624908,1061218.54177325,3967553.3000711,14.5342942695074,0.336417353153683,2051.93594624908,1061.21854177325,3967.5533000711
"11",1988,2378183.45449039,1530825.92522552,3694578.49518627,14.6818474998049,0.224764095234868,2378.18345449039,1530.82592522552,3694.57849518627
"12",1989,4123802.59281431,2989589.81967917,5688321.42542115,15.2322862550815,0.164104802800495,4123.80259281431,2989.58981967917,5688.32142542115
"13",1990,4525653.37597477,2918925.37449173,7016807.84937444,15.3252725171732,0.223752291653893,4525.65337597477,2918.92537449173,7016.80784937444
"14",1991,5935010.27034057,3706911.59353175,9502343.39834584,15.5963793164946,0.240142006118446,5935.01027034057,3706.91159353175,9502.34339834584
"15",1992,5062592.06925941,2996053.57400669,8554532.76339543,15.4373891767519,0.267649138242191,5062.59206925941,2996.05357400669,8554.53276339543
"16",1993,6317536.48530417,4463131.38399837,8942436.10803007,15.6588398935035,0.177288314771262,6317.53648530417,4463.13138399837,8942.43610803007
"17",1994,4297668.99855169,2844289.56255755,6493698.48423743,15.273583340318,0.210595431143668,4297.66899855169,2844.28956255755,6493.69848423743
"18",1995,4348352.11836515,2623564.15474709,7207053.08885932,15.2853075079288,0.257792079970385,4348.35211836515,2623.56415474709,7207.05308885932
"19",1996,5750877.92790093,3961008.04907386,8349540.45330731,15.5648630842319,0.190235115792757,5750.87792790093,3961.00804907386,8349.54045330731
"20",1997,5529109.78229743,3935156.26584956,7768701.6523338,15.5255373808468,0.173511468937888,5529.10978229743,3935.15626584956,7768.7016523338
"21",1998,4443503.91648503,3097436.20056541,6374538.74020507,15.3069537935567,0.184119964041785,4443.50391648503,3097.43620056541,6374.53874020507
"22",1999,1264523.28653379,734498.986373247,2177020.21629974,14.0502057605286,0.277179514644896,1264.52328653379,734.498986373247,2177.02021629974
"23",2000,1349567.66901185,817172.78547221,2228822.258428,14.1152948539488,0.255968486512088,1349.56766901185,817.17278547221,2228.822258428
"24",2001,1759272.29535395,1148275.41657139,2695380.36305031,14.3804108129638,0.217676997810043,1759.27229535395,1148.27541657139,2695.38036305031
"25",2002,1086076.80729349,644621.129200227,1829854.4337265,13.8980825019231,0.266160235307262,1086.07680729349,644.621129200227,1829.8544337265
"26",2003,1108709.83934902,649653.05123255,1892144.59246697,13.9187075903932,0.272716163448214,1108.70983934902,649.65305123255,1892.14459246697
"27",2004,1109811.24325814,619158.58471799,1989281.94821552,13.9197005077094,0.297752304857255,1109.81124325814,619.15858471799,1989.28194821552
"28",2005,1058890.00456453,554984.006771006,2020324.9608764,13.8727317519222,0.329616860990069,1058.89000456453,554.984006771006,2020.3249608764
"29",2006,2530027.30783892,1690350.38117356,3786811.45027852,14.7437406542577,0.205766159934799,2530.02730783892,1690.35038117356,3786.81145027852
"30",2007,3332254.04754037,2294497.12680936,4839368.46449221,15.0191595241224,0.190378632697915,3332.25404754037,2294.49712680936,4839.36846449221
"31",2008,3243741.25446289,2229368.88587608,4719657.38490589,14.9922379297734,0.191334555210249,3243.74125446289,2229.36888587608,4719.65738490589
