"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"1",1978,16539800.1796684,9462244.99453696,28911214.0027343,16.6212801664511,0.284933776104872,16539.8001796684,9462.24499453696,28911.2140027343
"2",1979,7750771.5783855,4958667.02032418,12115042.170422,15.8633029548753,0.227889615175764,7750.7715783855,4958.66702032418,12115.042170422
"3",1980,12529725.1482108,8251939.37521237,19025104.9057987,16.3436143911337,0.213093499656085,12529.7251482108,8251.93937521237,19025.1049057987
"4",1981,12254651.7483685,7529034.5078818,19946314.4067913,16.3214161574348,0.248544763641994,12254.6517483685,7529.0345078818,19946.3144067913
"5",1982,16804973.3118498,11822768.7473689,23886716.7282481,16.6371854310324,0.179415361051632,16804.9733118498,11822.7687473689,23886.7167282481
"6",1983,6858471.45878728,4983950.31751291,9438021.60019784,15.7409951554554,0.162891658709145,6858.47145878728,4983.95031751291,9438.02160019784
"7",1984,3207860.69745187,2153701.20615506,4777993.44906692,14.9811148235381,0.20327741499829,3207.86069745187,2153.70120615506,4777.99344906692
"8",1985,2276544.56667898,1446843.67026725,3582042.25555225,14.6381693104065,0.231266671907559,2276.54456667898,1446.84367026725,3582.04225555225
"9",1986,1025415.65471374,566249.143812073,1856916.2998699,13.8406086051488,0.302974527127141,1025.41565471374,566.249143812073,1856.9162998699
"10",1987,2209097.11522024,1276173.7403197,3824016.98945147,14.6080944448674,0.279963078634376,2209.09711522024,1276.1737403197,3824.01698945147
"11",1988,2394492.8245978,1522710.42479596,3765388.21412394,14.6886820021421,0.230963184349383,2394.4928245978,1522.71042479596,3765.38821412394
"12",1989,5099305.97265365,3596679.88832145,7229701.33849655,15.4446150046409,0.178112089175821,5099.30597265365,3596.67988832145,7229.70133849655
"13",1990,5257146.43621944,3592372.37779968,7693408.62953155,15.4750989348862,0.194276816414108,5257.14643621944,3592.37237779968,7693.40862953155
"14",1991,6141954.74885448,4274489.93266705,8825288.80198778,15.6306536124622,0.184941292841536,6141.95474885448,4274.48993266705,8825.28880198778
"15",1992,6389164.01275057,4485373.47711668,9101007.30520842,15.6701139903695,0.180504167761356,6389.16401275057,4485.37347711668,9101.00730520842
"16",1993,7396613.31851625,5421773.21420702,10090774.0737462,15.8165327937563,0.158471948976207,7396.61331851625,5421.77321420702,10090.7740737462
"17",1994,5054665.45417329,3549414.61980148,7198269.45859649,15.4358222270742,0.180375240483277,5054.66545417329,3549.41461980148,7198.26945859649
