"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"33",2010,5122606.09339697,3456348.9063164,7592142.43103548,15.4491738701344,0.200743744649806,5122.60609339697,3456.3489063164,7592.14243103548
"34",2011,4658035.75559694,3083164.71800793,7037346.06642699,15.3541044055663,0.210533089152396,4658.03575559694,3083.16471800793,7037.34606642699
"35",2012,4001880.68563556,2329688.34168807,6874331.10063924,15.2022749799971,0.276040746973662,4001.88068563556,2329.68834168807,6874.33110063924
"36",2013,1914225.80314744,1147802.91748532,3192412.53843765,14.4648238185128,0.260955638005412,1914.22580314744,1147.80291748532,3192.41253843765
"37",2014,2762872.42747954,1872756.97702498,4076056.92792721,14.8317814310986,0.198401201150639,2762.87242747954,1872.75697702498,4076.05692792721
"38",2015,1654045.3687717,1017429.88006466,2688997.1835516,14.3187345839185,0.247935323183879,1654.0453687717,1017.42988006466,2688.9971835516
"39",2016,1875763.71866217,1205481.72571801,2918741.48996629,14.4445264510756,0.225584060301003,1875.76371866217,1205.48172571801,2918.74148996629
"40",2017,709226.758711902,382291.849366815,1315755.47871635,13.4719305833106,0.315307316216362,709.226758711902,382.291849366815,1315.75547871635
"41",2018,1096203.8716934,650926.014783655,1846082.19832019,13.9073637435104,0.265929619857932,1096.2038716934,650.926014783655,1846.08219832019
"42",2019,1791683.45843365,1147348.34614285,2797868.34226639,14.398666215415,0.227403241575775,1791.68345843365,1147.34834614285,2797.86834226639
"44",2021,1039898.07546833,599873.086660248,1802694.65560339,13.8546332619574,0.280698970341113,1039.89807546833,599.873086660248,1802.69465560339
"45",2022,1199747.56693798,709776.07068462,2027955.41273353,13.9976217317443,0.267819679349286,1199.74756693798,709.77607068462,2027.95541273353
"46",2023,1015058.72810097,587976.000590661,1752357.61401641,13.8304570289822,0.27858451612545,1015.05872810097,587.976000590661,1752.35761401641
"47",2024,1178899.10327321,614781.587905723,2260645.28124987,13.9800915976329,0.332184295565745,1178.89910327321,614.781587905723,2260.64528124987
