"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"36",2013,2592083.20576717,979403.188923507,6860193.45414343,14.7679724369295,0.496577370994804,2592.08320576717,979.403188923506,6860.19345414343
"37",2014,3406534.03495983,1609697.77359472,7209101.18762541,15.0412059203275,0.382480966571518,3406.53403495983,1609.69777359472,7209.10118762541
"38",2015,2063173.81180339,1027689.21848309,4141997.50387023,14.5397560404692,0.355584430799158,2063.17381180339,1027.68921848309,4141.99750387023
"39",2016,2308663.61838039,1251057.08672869,4260339.32373952,14.652179394909,0.312597567331414,2308.66361838039,1251.05708672869,4260.33932373952
"40",2017,943173.58565581,480583.532119196,1851033.90612686,13.7570056227833,0.344011059212138,943.17358565581,480.583532119196,1851.03390612686
"41",2018,1155387.40794633,647867.836057536,2060482.0738815,13.9599462638333,0.295160661402651,1155.38740794633,647.867836057536,2060.4820738815
"42",2019,1993183.13512416,1210302.48243331,3282467.86882247,14.5052434841476,0.254526417969262,1993.18313512416,1210.30248243331,3282.46786882247
"44",2021,1143361.63471499,623496.135784056,2096686.33486269,13.9494832835627,0.309386010091282,1143.36163471499,623.496135784056,2096.68633486269
"45",2022,1411720.5955765,798961.577145894,2494431.64350185,14.1603197989679,0.290439859377236,1411.7205955765,798.961577145894,2494.43164350185
"46",2023,1195403.64254937,658965.594722674,2168534.86747165,13.9939944625062,0.303866736018493,1195.40364254937,658.965594722674,2168.53486747165
"47",2024,1483370.49366472,726901.889682959,3027077.04121506,14.2098274170693,0.363925371884306,1483.37049366472,726.901889682959,3027.07704121506
