"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"18",1995,4515144.62252127,3136471.62002806,6499829.56392903,15.3229477758864,0.185890526854349,4515.14462252127,3136.47162002806,6499.82956392903
"19",1996,6982622.32533585,5053138.171665,9648858.36917722,15.7589350954931,0.165010719412436,6982.62232533585,5053.138171665,9648.85836917722
"20",1997,8249002.145932,5993643.31279663,11353034.0149388,15.9256027989873,0.1629584950505,8249.002145932,5993.64331279663,11353.0340149388
"21",1998,6590932.40260472,4544237.50514351,9559445.31652137,15.7012053839672,0.189715158556837,6590.93240260472,4544.23750514351,9559.44531652137
"22",1999,1577066.75979524,915898.528793946,2715518.68101165,14.271077198464,0.277258328038739,1577.06675979524,915.898528793946,2715.51868101165
"23",2000,1974259.408343,1154113.10604593,3377225.49983393,14.4957039028761,0.273913793157432,1974.259408343,1154.11310604593,3377.22549983393
"24",2001,2272334.15746095,1418822.43434357,3639287.34010517,14.6363181243558,0.240300492314289,2272.33415746095,1418.82243434357,3639.28734010517
"25",2002,1310651.33803999,739064.296254991,2324299.71060777,14.0860347762228,0.292298521907245,1310.65133803999,739.064296254991,2324.29971060777
"26",2003,1258370.26345076,708421.390841615,2235245.49146649,14.0453280000042,0.293134784163313,1258.37026345076,708.421390841615,2235.24549146649
"27",2004,1235882.25801567,691995.248837906,2207247.74952276,14.0272956519571,0.295904051195166,1235.88225801567,691.995248837906,2207.24774952276
"28",2005,1337417.29374783,712217.943065819,2511429.3104105,14.1062509193901,0.321491456472518,1337.41729374783,712.217943065819,2511.4293104105
"29",2006,2797629.5987475,1854694.5972515,4219956.9586209,14.8442830447252,0.209724487336695,2797.6295987475,1854.6945972515,4219.9569586209
"30",2007,4669011.77354217,3193006.58600641,6827317.8755766,15.356457995591,0.193873185555663,4669.01177354217,3193.00658600641,6827.3178755766
"31",2008,3622089.97341646,2447813.54497957,5359695.71801415,15.1025617579277,0.199930206662758,3622.08997341646,2447.81354497957,5359.69571801415
"32",2009,5509529.38630347,3806924.13569778,7973606.24392313,15.5219897666472,0.188604312108926,5509.52938630347,3806.92413569778,7973.60624392313
"33",2010,9371638.39773108,6635159.79834567,13236697.9736834,16.0531984946101,0.176179352132932,9371.63839773108,6635.15979834567,13236.6979736834
"34",2011,8399374.43796594,5880041.26740855,11998128.5403883,15.9436677893697,0.181938777480346,8399.37443796594,5880.04126740855,11998.1285403883
"35",2012,5311981.44066972,3616379.58814531,7802595.4240304,15.4854754762825,0.196172740791582,5311.98144066972,3616.37958814531,7802.5954240304
"36",2013,2364678.90177258,1467761.42468768,3809683.38207841,14.6761527997698,0.243322757879748,2364.67890177258,1467.76142468768,3809.6833820784
"37",2014,4893029.02204387,3208372.01219459,7462268.37772062,15.4033221015931,0.215334516233901,4893.02902204387,3208.37201219459,7462.26837772062
"38",2015,4380499.71347873,2681169.95524349,7156867.36018367,15.2926733656802,0.250468662619233,4380.49971347873,2681.16995524349,7156.86736018367
"39",2016,3009616.52211706,1850262.31888787,4895409.43342797,14.9173232273188,0.248211319269136,3009.61652211706,1850.26231888787,4895.40943342797
"40",2017,1145922.76731748,598569.222883144,2193796.3705042,13.9517207807201,0.331344518535639,1145.92276731748,598.569222883144,2193.7963705042
"41",2018,1438805.21492194,799974.337430589,2587783.56957754,14.179323615291,0.2994895273573,1438.80521492194,799.974337430589,2587.78356957754
"42",2019,2893024.78090681,1756249.35046232,4765605.96633824,14.877813149738,0.254658815903955,2893.02478090681,1756.24935046232,4765.60596633824
"44",2021,1807472.27515699,966283.989095939,3380948.10876227,14.4074398941184,0.319509360629586,1807.47227515699,966.283989095939,3380.94810876227
"45",2022,2125708.12979734,1175635.35093545,3843568.54316351,14.569615542381,0.302197521704925,2125.70812979734,1175.63535093545,3843.56854316351
"46",2023,1763739.0413242,963603.505352003,3228273.23542669,14.382946568848,0.308429841636584,1763.7390413242,963.603505352003,3228.27323542669
"47",2024,1591235.01680581,807055.45136383,3137366.67589588,14.2800210128194,0.346370321248979,1591.23501680581,807.05545136383,3137.36667589588
