"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"30",2007,3523084.22415514,2470952.36793938,5023213.96864553,15.0748473639792,0.180989629617257,3523.08422415514,2470.95236793938,5023.21396864553
"31",2008,2842090.79985186,1980822.73083462,4077840.98438689,14.8600505364081,0.184201190565955,2842.09079985186,1980.82273083462,4077.84098438689
"32",2009,3622704.78792972,2547755.0117961,5151197.78774838,15.1027314837888,0.179599393014592,3622.70478792972,2547.7550117961,5151.19778774838
"33",2010,4771125.67297577,3303628.36913751,6890496.64302024,15.3780928251649,0.187534515859484,4771.12567297577,3303.62836913751,6890.49664302024
"34",2011,4287575.93222828,2803665.80254009,6556882.54925682,15.2712320804402,0.216735485818893,4287.57593222828,2803.66580254009,6556.88254925682
"35",2012,3475610.83774043,2098147.97400809,5757396.92579575,15.0612808021782,0.257512489883666,3475.61083774043,2098.14797400809,5757.39692579575
"36",2013,1731393.82164007,1034979.84476884,2896408.6409653,14.3644373193389,0.262527685487502,1731.39382164007,1034.97984476884,2896.4086409653
"37",2014,2532441.31823493,1684427.00179179,3807383.17747308,14.7446943433597,0.208043791071757,2532.44131823493,1684.42700179179,3807.38317747308
"38",2015,1502791.55114501,950583.719538259,2375784.89908267,14.2228349705907,0.233679525593014,1502.79155114501,950.583719538259,2375.78489908267
"39",2016,1777817.68554123,1146374.76342645,2757070.22158811,14.3908971507328,0.223872485769784,1777.81768554123,1146.37476342645,2757.07022158811
"40",2017,736735.613931441,412190.289929698,1316817.44596049,13.5099843740183,0.296303395437174,736.735613931441,412.190289929698,1316.81744596049
"41",2018,1017193.47864943,604211.955531592,1712449.68513838,13.8325579014296,0.265758743744713,1017.19347864943,604.211955531592,1712.44968513838
"42",2019,1757671.20817075,1113855.31581948,2773617.03280062,14.3795003136667,0.23274024640752,1757.67120817075,1113.85531581948,2773.61703280062
"44",2021,1017005.3713133,574320.550807126,1800910.52605823,13.8323729565441,0.29155126866714,1017.0053713133,574.320550807126,1800.91052605823
"45",2022,1218223.60644057,716271.101983116,2071937.21927379,14.0129042953289,0.270969411266967,1218.22360644057,716.271101983116,2071.93721927379
"46",2023,1031747.63481571,597113.031633685,1782749.87406549,13.8467646552116,0.27903724372092,1031.74763481571,597.113031633685,1782.74987406549
"47",2024,1229782.95437312,628786.464062524,2405214.17254347,14.0223482519185,0.342251829096024,1229.78295437312,628.786464062524,2405.21417254347
