"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"1",1978,13430642.1471231,7796416.49438416,23136545.9521064,16.4130493817363,0.277492149718501,13430.6421471231,7796.41649438416,23136.5459521064
"2",1979,10310891.9510526,6113372.71699621,17390481.1219362,16.1487113654473,0.266699894084773,10310.8919510526,6113.37271699621,17390.4811219362
"3",1980,12526453.4115764,8231469.04257949,19062458.2636129,16.3433532390474,0.214227499660318,12526.4534115764,8231.46904257949,19062.4582636129
"4",1981,10487609.8420557,6232455.13468723,17647934.5333792,16.1657051033195,0.265527434012433,10487.6098420557,6232.45513468723,17647.9345333792
"5",1982,16548610.8910369,11544754.1631868,23721295.278526,16.6218127221884,0.183713077523468,16548.6108910369,11544.7541631868,23721.295278526
"6",1983,7714465.42214434,5513801.37890723,10793456.7569163,15.8586077506651,0.171351568004608,7714.46542214434,5513.80137890723,10793.4567569163
"7",1984,3194696.22981565,2108135.46720772,4841284.7084806,14.9770025645337,0.212089669939199,3194.69622981565,2108.13546720772,4841.2847084806
"8",1985,2666018.33771595,1608789.46820555,4418013.61676343,14.7960966580602,0.257710902338903,2666.01833771595,1608.78946820555,4418.01361676343
"9",1986,1190446.8805462,637453.02410058,2223165.82057435,13.9898393244648,0.318681089947203,1190.4468805462,637.45302410058,2223.16582057435
"10",1987,2259258.66485838,1249441.33379311,4085225.59377954,14.6305472930378,0.302219949601823,2259.25866485838,1249.44133379311,4085.22559377954
"11",1988,2560989.03982438,1594640.94857508,4112941.45428862,14.7559040855256,0.241711037046511,2560.98903982438,1594.64094857508,4112.94145428862
"12",1989,4934267.73710407,3439874.29993376,7077874.35776212,15.4117148383009,0.184069377387325,4934.26773710407,3439.87429993376,7077.87435776212
"13",1990,5490717.61746873,3668939.72107806,8217082.38529551,15.5185695185079,0.205695741215892,5490.71761746873,3668.93972107806,8217.08238529551
"14",1991,6424096.95359763,4365776.58433884,9452847.82030878,15.675566626898,0.197075041616258,6424.09695359763,4365.77658433884,9452.84782030878
"15",1992,6064217.7741115,4288431.28209054,8575335.54645718,15.6179161182768,0.176781086534783,6064.2177741115,4288.43128209054,8575.33554645718
"16",1993,7476641.18172503,5493086.62193633,10176457.6471509,15.8272942092257,0.157295404376728,7476.64118172503,5493.08662193633,10176.4576471509
"17",1994,5168127.94489129,3588131.76587714,7443858.86515429,15.4580210812765,0.186166102347854,5168.12794489129,3588.13176587714,7443.85886515429
"18",1995,4580122.09324277,3169754.40118291,6618026.42538553,15.3372362136483,0.18779505626997,4580.12209324277,3169.75440118291,6618.02642538553
"19",1996,6803021.5685172,4887496.55873916,9469285.94332344,15.7328774197642,0.16872077405065,6803.0215685172,4887.49655873916,9469.28594332344
"20",1997,7944496.69643055,5737676.67689524,11000101.8380402,15.8879900074795,0.166036255671479,7944.49669643055,5737.67667689524,11000.1018380402
"21",1998,6172406.63557766,4302735.21307196,8854508.07179054,15.6355993742187,0.184104352203044,6172.40663557766,4302.73521307196,8854.50807179053
