"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"28",2005,1431992.82887852,773523.792806186,2650989.51193258,14.1745776187238,0.31422307508151,1431.99282887852,773.523792806186,2650.98951193258
"29",2006,3009884.50892907,1993656.03605393,4544116.23332108,14.9174122668624,0.210173021014126,3009.88450892907,1993.65603605393,4544.11623332108
"30",2007,4965361.10101532,3395860.00292504,7260255.38221234,15.417996582125,0.193844878613797,4965.36110101532,3395.86000292504,7260.25538221234
"31",2008,3848924.01203612,2615684.17959653,5663610.37237811,15.1633041898097,0.197079096880975,3848.92401203612,2615.68417959653,5663.61037237811
"32",2009,5978030.70637221,4112582.78698249,8689636.89665931,15.6036017583756,0.190840217932358,5978.03070637221,4112.58278698249,8689.63689665931
"33",2010,10141863.1564531,7057710.8224808,14573760.6529005,16.1321822824885,0.184978384585401,10141.8631564531,7057.7108224808,14573.7606529005
"34",2011,9172007.08070515,6331574.94005532,13286696.388335,16.031666694951,0.189088742959076,9172.00708070515,6331.57494005532,13286.696388335
"35",2012,6422650.82216362,4018623.92606013,10264818.0925656,15.6753414910947,0.239234700100936,6422.65082216362,4018.62392606013,10264.8180925656
"36",2013,2757574.26051348,1646937.44571339,4617185.56587471,14.8298619601238,0.262981328481399,2757.57426051348,1646.93744571339,4617.18556587471
"37",2014,5067455.0866303,3348826.99930831,7668088.27697556,15.4383492942459,0.211345006586276,5067.4550866303,3348.82699930831,7668.08827697556
"38",2015,4504030.86378965,2788864.34603853,7274033.98117433,15.320483301307,0.244564838224625,4504.03086378965,2788.86434603853,7274.03398117434
"39",2016,3184337.87097165,1973617.35012343,5137777.93647291,14.9737549355715,0.244074025891261,3184.33787097165,1973.61735012343,5137.77793647291
"40",2017,1225523.90346831,648717.096111361,2315198.48478662,14.0188789868342,0.324560552428193,1225.52390346831,648.717096111361,2315.19848478662
"41",2018,1482861.0828994,835828.633433759,2630774.90196063,14.2094839437044,0.29250795479036,1482.8610828994,835.828633433759,2630.77490196063
"42",2019,2894116.75904842,1787043.07802927,4687022.89160359,14.8781905305734,0.245982902841815,2894.11675904842,1787.04307802927,4687.02289160359
"44",2021,1857837.67248886,1012017.1655028,3410575.36865393,14.434923827741,0.309938214113941,1857.83767248886,1012.0171655028,3410.57536865393
"45",2022,2183903.16234071,1222829.11902717,3900326.66729112,14.5966242752763,0.295896556127681,2183.90316234071,1222.82911902717,3900.32666729112
"46",2023,1850110.84931854,1027720.62380034,3330584.28088056,14.43075611381,0.299955609958414,1850.11084931854,1027.72062380034,3330.58428088056
