"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"1",1978,12825328.2803066,7470340.81337197,22018947.9445428,16.3669325455985,0.275760865767667,12825.3282803066,7470.34081337197,22018.9479445428
"2",1979,6553264.27412224,4155215.91675373,10335268.613439,15.6954738459315,0.232452687436777,6553.26427412224,4155.21591675373,10335.268613439
"3",1980,11147846.8163723,7358786.54761539,16887905.0692909,16.2267569265829,0.211917833182006,11147.8468163723,7358.78654761539,16887.9050692909
"4",1981,10085253.1665307,5996121.43710739,16963020.5958745,16.1265848323306,0.265291324438888,10085.2531665307,5996.12143710739,16963.0205958745
"5",1982,15922711.782352,11025145.098469,22995865.2008181,16.5832570619621,0.187538100083446,15922.711782352,11025.145098469,22995.8652008181
"6",1983,7517932.92717906,5275731.12342507,10713077.3300043,15.8328017814356,0.180704316461937,7517.93292717906,5275.73112342507,10713.0773300043
"7",1984,3229306.43847123,2091657.78118185,4985720.01948587,14.9877779472106,0.221591031453628,3229.30643847123,2091.65778118185,4985.72001948587
"8",1985,2286138.59809753,1403373.53976804,3724189.99048195,14.6423747505881,0.248976607320917,2286.13859809753,1403.37353976804,3724.18999048195
"9",1986,1094955.13709423,569977.014031991,2103465.0919831,13.9062239497032,0.333104405037569,1094.95513709423,569.977014031991,2103.4650919831
"10",1987,2375040.95553501,1257721.78198291,4484950.18634044,14.680525239738,0.324349177824309,2375.04095553501,1257.72178198291,4484.95018634044
"11",1988,2586710.15756942,1585416.87508565,4220384.89965699,14.7658974168433,0.249769627054693,2586.71015756942,1585.41687508565,4220.38489965699
"12",1989,4508150.20480001,3071582.62839285,6616595.0025809,15.3213974731963,0.195765828023748,4508.15020480001,3071.58262839285,6616.5950025809
"13",1990,5786293.41371472,3763141.32187621,8897139.01387721,15.5710024742098,0.219513140594564,5786.29341371472,3763.14132187621,8897.13901387721
"14",1991,6648621.68253256,4381591.99505176,10088609.4203575,15.7099201253649,0.212757705320382,6648.62168253256,4381.59199505176,10088.6094203575
"15",1992,6147582.39150887,4266721.09996412,8857567.29229564,15.6315694554241,0.186336718613424,6147.58239150887,4266.72109996412,8857.56729229564
"16",1993,7579600.34110139,5405381.5647949,10628360.022722,15.8409710307802,0.172485531418615,7579.60034110139,5405.3815647949,10628.360022722
"17",1994,5173883.7488292,3523176.2754706,7597994.23967886,15.4591341731396,0.196054970644506,5173.8837488292,3523.1762754706,7597.99423967886
